fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,,,,,
0.0027624309392265192,0.002777777777777778,0.002770083102493075,0.002777777777777778,0.002777777777777778,,,,,
0.008287292817679558,0.08333333333333333,0.14127423822714683,0.022222222222222223,0.09444444444444444,,,,,
0.24585635359116023,0.08888888888888889,0.14681440443213298,0.03333333333333333,0.1,,,,,
0.2513812154696133,0.11944444444444445,0.3379501385041551,0.07222222222222222,0.1361111111111111,,,,,
0.32320441988950277,0.125,0.34349030470914127,0.07777777777777778,0.14166666666666666,,,,,
0.3287292817679558,0.2361111111111111,0.3490304709141274,0.12777777777777777,0.17777777777777778,,,,,
0.5414364640883977,0.24444444444444444,0.3545706371191136,0.13333333333333333,0.18333333333333332,,,,,
0.5469613259668509,0.35555555555555557,0.37950138504155123,0.28055555555555556,0.18888888888888888,,,,,
0.6767955801104972,0.3611111111111111,0.3850415512465374,0.2861111111111111,0.19444444444444445,,,,,
0.6823204419889503,0.42777777777777776,0.4903047091412742,0.29444444444444445,0.20833333333333334,,,,,
0.7928176795580111,0.43333333333333335,0.49584487534626037,0.3,0.21388888888888888,,,,,
0.7983425414364641,0.46111111111111114,0.703601108033241,0.30277777777777776,0.2916666666666667,,,,,
0.8121546961325967,0.4666666666666667,0.7091412742382271,0.30833333333333335,0.2972222222222222,,,,,
0.8176795580110497,0.5694444444444444,0.7451523545706371,0.31666666666666665,0.36666666666666664,,,,,
0.8259668508287292,0.575,0.7506925207756233,0.32222222222222224,0.37222222222222223,,,,,
0.8314917127071824,0.5861111111111111,0.7728531855955678,0.36944444444444446,0.4,,,,,
1.0,0.5916666666666667,0.778393351800554,0.375,0.40555555555555556,,,,,
,0.6166666666666667,0.814404432132964,0.4166666666666667,0.45555555555555555,,,,,
,0.6222222222222222,0.8227146814404432,0.4222222222222222,0.46111111111111114,,,,,
,0.7444444444444445,0.8781163434903048,0.46944444444444444,0.4666666666666667,,,,,
,0.75,0.8836565096952909,0.475,0.4722222222222222,,,,,
,0.8083333333333333,1.0,0.5555555555555556,0.5416666666666666,,,,,
,0.8138888888888889,,0.5611111111111111,0.5472222222222223,,,,,
,0.8722222222222222,,0.5722222222222222,0.6861111111111111,,,,,
,0.8777777777777778,,0.5777777777777777,0.6916666666666667,,,,,
,0.8888888888888888,,0.5944444444444444,0.7777777777777778,,,,,
,0.8944444444444445,,0.6,0.7833333333333333,,,,,
,1.0,,0.6805555555555556,1.0,,,,,
,,,0.6861111111111111,,,,,,
,,,1.0,,,,,,
