fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002840909090909091,0.002849002849002849,0.002849002849002849,0.005698005698005698,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.03125,0.03133903133903134,0.11396011396011396,0.017094017094017096,0.005698005698005698,0.0,0.0,0.0,0.0,0.0
0.03125,0.03133903133903134,0.11965811965811966,0.017094017094017096,0.011396011396011397,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0
0.048295454545454544,0.04843304843304843,0.14245014245014245,0.05698005698005698,0.02564102564102564,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0
0.048295454545454544,0.04843304843304843,0.14245014245014245,0.05698005698005698,0.02564102564102564,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091
0.05113636363636364,0.05128205128205128,0.15384615384615385,0.09116809116809117,0.04843304843304843,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091
0.05113636363636364,0.05128205128205128,0.15384615384615385,0.09116809116809117,0.04843304843304843,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
0.05397727272727273,0.06267806267806268,0.16524216524216523,0.14814814814814814,0.06267806267806268,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
0.056818181818181816,0.06837606837606838,0.16524216524216523,0.14814814814814814,0.06267806267806268,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
0.07954545454545454,0.07122507122507123,0.18518518518518517,0.18518518518518517,0.08262108262108261,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
0.07954545454545454,0.07122507122507123,0.18518518518518517,0.18518518518518517,0.08262108262108261,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
0.09659090909090909,0.09401709401709402,0.20512820512820512,0.18803418803418803,0.2336182336182336,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
0.10227272727272728,0.09401709401709402,0.20512820512820512,0.18803418803418803,0.2336182336182336,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.10227272727272728,0.1225071225071225,0.21082621082621084,0.21652421652421652,0.23931623931623933,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.11363636363636363,0.1225071225071225,0.21082621082621084,0.21937321937321938,0.24216524216524216,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
0.11363636363636363,0.16524216524216523,0.21367521367521367,0.22792022792022792,0.2535612535612536,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
0.23295454545454544,0.16524216524216523,0.21367521367521367,0.2336182336182336,0.2535612535612536,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.7272727272727273
0.23295454545454544,0.18233618233618235,0.21652421652421652,0.24216524216524216,0.2905982905982906,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.7272727272727273
