fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002840909090909091,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.011363636363636364,0.005698005698005698,0.011396011396011397,0.02564102564102564,0.008547008547008548,0.0,0.0,0.0,0.0,0.0
0.011363636363636364,0.005698005698005698,0.011396011396011397,0.02564102564102564,0.008547008547008548,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.017045454545454544,0.011396011396011397,0.014245014245014245,0.02849002849002849,0.011396011396011397,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.017045454545454544,0.011396011396011397,0.014245014245014245,0.02849002849002849,0.011396011396011397,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182
0.06534090909090909,0.039886039886039885,0.03133903133903134,0.04843304843304843,0.014245014245014245,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182
0.06534090909090909,0.039886039886039885,0.03133903133903134,0.05413105413105413,0.014245014245014245,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.2727272727272727
0.09943181818181818,0.042735042735042736,0.03418803418803419,0.05982905982905983,0.019943019943019943,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.2727272727272727
0.09943181818181818,0.09686609686609686,0.03418803418803419,0.05982905982905983,0.02564102564102564,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727
0.10511363636363637,0.09686609686609686,0.05413105413105413,0.06837606837606838,0.039886039886039885,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.2727272727272727
0.10795454545454546,0.10256410256410256,0.05413105413105413,0.06837606837606838,0.039886039886039885,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.36363636363636365
0.13636363636363635,0.10826210826210826,0.08831908831908832,0.08262108262108261,0.05128205128205128,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.36363636363636365
0.14204545454545456,0.1282051282051282,0.09401709401709402,0.08262108262108261,0.05128205128205128,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453
0.15625,0.1282051282051282,0.10541310541310542,0.1168091168091168,0.05413105413105413,0.5454545454545454,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.5454545454545454
0.16193181818181818,0.15384615384615385,0.10541310541310542,0.1168091168091168,0.08831908831908832,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.21875,0.15384615384615385,0.18803418803418803,0.19373219373219372,0.08831908831908832,0.5454545454545454,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.6363636363636364
0.21875,0.18518518518518517,0.19373219373219372,0.19943019943019943,0.13105413105413105,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.6363636363636364
0.3778409090909091,0.1908831908831909,0.21082621082621084,0.23646723646723647,0.13105413105413105,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.7272727272727273
0.3778409090909091,0.23076923076923078,0.21082621082621084,0.23646723646723647,0.1396011396011396,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.7272727272727273
0.39204545454545453,0.23076923076923078,0.2934472934472934,0.25925925925925924,0.1452991452991453,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.6363636363636364,0.7272727272727273
0.39204545454545453,0.23931623931623933,0.2934472934472934,0.26495726495726496,0.245014245014245,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.7272727272727273
0.3977272727272727,0.23931623931623933,0.4472934472934473,0.27635327635327633,0.245014245014245,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.6363636363636364,0.8181818181818182
0.3977272727272727,0.27635327635327633,0.4472934472934473,0.28205128205128205,0.28205128205128205,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.8181818181818182
0.41761363636363635,0.27635327635327633,0.4928774928774929,0.33903133903133903,0.28774928774928776,0.9090909090909091,1.0,0.8181818181818182,0.6363636363636364,0.8181818181818182
0.4289772727272727,0.42735042735042733,0.4928774928774929,0.33903133903133903,0.3475783475783476,0.9090909090909091,1.0,0.9090909090909091,0.7272727272727273,0.8181818181818182
0.59375,0.4358974358974359,0.49572649572649574,0.36752136752136755,0.35327635327635326,0.9090909090909091,1.0,0.9090909090909091,0.7272727272727273,0.8181818181818182
