fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002840909090909091,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.03125,0.002849002849002849,0.008547008547008548,0.002849002849002849,0.005698005698005698,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
0.03125,0.005698005698005698,0.008547008547008548,0.005698005698005698,0.005698005698005698,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182
0.03409090909090909,0.005698005698005698,0.03418803418803419,0.005698005698005698,0.017094017094017096,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.18181818181818182
0.03409090909090909,0.022792022792022793,0.03418803418803419,0.014245014245014245,0.017094017094017096,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727
0.04261363636363636,0.022792022792022793,0.04843304843304843,0.014245014245014245,0.022792022792022793,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.2727272727272727
0.04261363636363636,0.03418803418803419,0.04843304843304843,0.02849002849002849,0.022792022792022793,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.45454545454545453
0.048295454545454544,0.03418803418803419,0.05413105413105413,0.02849002849002849,0.037037037037037035,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.45454545454545453
0.048295454545454544,0.05698005698005698,0.05413105413105413,0.09116809116809117,0.037037037037037035,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.5454545454545454
0.05965909090909091,0.05698005698005698,0.06267806267806268,0.09116809116809117,0.042735042735042736,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454
0.05965909090909091,0.07977207977207977,0.06267806267806268,0.09971509971509972,0.04843304843304843,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.08806818181818182,0.07977207977207977,0.1111111111111111,0.10541310541310542,0.06552706552706553,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.08806818181818182,0.09116809116809117,0.1111111111111111,0.1111111111111111,0.06552706552706553,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364
0.11647727272727272,0.09401709401709402,0.14814814814814814,0.1168091168091168,0.07407407407407407,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.6363636363636364
0.11647727272727272,0.09686609686609686,0.15384615384615385,0.12535612535612536,0.07977207977207977,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.6363636363636364
0.14204545454545456,0.09686609686609686,0.16809116809116809,0.12535612535612536,0.08262108262108261,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364
0.14204545454545456,0.1282051282051282,0.16809116809116809,0.14814814814814814,0.08262108262108261,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.7272727272727273
0.16477272727272727,0.1282051282051282,0.19943019943019943,0.14814814814814814,0.10541310541310542,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.7272727272727273
0.17045454545454544,0.13105413105413105,0.2022792022792023,0.16524216524216523,0.10541310541310542,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.8181818181818182
0.17329545454545456,0.13105413105413105,0.3504273504273504,0.17094017094017094,0.11396011396011396,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.8181818181818182
0.17329545454545456,0.2222222222222222,0.3504273504273504,0.23931623931623933,0.11396011396011396,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091
0.25,0.2336182336182336,0.47293447293447294,0.245014245014245,0.13105413105413105,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091
0.25,0.4415954415954416,0.47863247863247865,0.2905982905982906,0.13675213675213677,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091
0.3380681818181818,0.4472934472934473,0.5954415954415955,0.2905982905982906,0.2792022792022792,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.34375,0.5128205128205128,0.6068376068376068,0.3561253561253561,0.2905982905982906,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.4318181818181818,0.5185185185185185,0.6239316239316239,0.3561253561253561,0.3646723646723647,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091
