fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005681818181818182,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.017045454545454544,0.014245014245014245,0.008547008547008548,0.011396011396011397,0.008547008547008548,0.0,0.0,0.0,0.0,0.0
0.017045454545454544,0.014245014245014245,0.008547008547008548,0.017094017094017096,0.008547008547008548,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727
0.05397727272727273,0.019943019943019943,0.014245014245014245,0.022792022792022793,0.014245014245014245,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727
0.05397727272727273,0.019943019943019943,0.014245014245014245,0.022792022792022793,0.019943019943019943,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.2727272727272727
0.06818181818181818,0.02849002849002849,0.02564102564102564,0.02849002849002849,0.045584045584045586,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.2727272727272727
0.07386363636363637,0.02849002849002849,0.02564102564102564,0.03418803418803419,0.045584045584045586,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.36363636363636365
0.09659090909090909,0.03133903133903134,0.042735042735042736,0.039886039886039885,0.04843304843304843,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.36363636363636365
0.09659090909090909,0.03418803418803419,0.042735042735042736,0.039886039886039885,0.04843304843304843,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.45454545454545453
0.11647727272727272,0.04843304843304843,0.09116809116809117,0.05698005698005698,0.09116809116809117,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.45454545454545453
0.11647727272727272,0.05413105413105413,0.09116809116809117,0.06267806267806268,0.09686609686609686,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.45454545454545453
0.21306818181818182,0.06837606837606838,0.13105413105413105,0.07407407407407407,0.11396011396011396,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.45454545454545453
0.21306818181818182,0.06837606837606838,0.13675213675213677,0.07407407407407407,0.11965811965811966,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.45454545454545453
0.2840909090909091,0.08547008547008547,0.2022792022792023,0.07977207977207977,0.1396011396011396,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.45454545454545453
0.2840909090909091,0.09116809116809117,0.2022792022792023,0.07977207977207977,0.1396011396011396,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.36363636363636365,0.5454545454545454
0.2897727272727273,0.09971509971509972,0.2621082621082621,0.09686609686609686,0.23646723646723647,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.36363636363636365,0.5454545454545454
0.35795454545454547,0.09971509971509972,0.2678062678062678,0.09686609686609686,0.24216524216524216,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.5454545454545454
0.35795454545454547,0.1452991452991453,0.2706552706552707,0.17094017094017094,0.245014245014245,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.5454545454545454
0.4630681818181818,0.1452991452991453,0.2706552706552707,0.17094017094017094,0.24786324786324787,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.6363636363636364
0.4630681818181818,0.20512820512820512,0.27350427350427353,0.18803418803418803,0.25071225071225073,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.6363636363636364
0.46875,0.20797720797720798,0.27350427350427353,0.19373219373219372,0.25071225071225073,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.8181818181818182
0.46875,0.2706552706552707,0.3475783475783476,0.19373219373219372,0.31339031339031337,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.8181818181818182
