fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002840909090909091,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.005681818181818182,0.05698005698005698,0.005698005698005698,0.008547008547008548,0.011396011396011397,0.0,0.0,0.0,0.0,0.0
0.005681818181818182,0.05698005698005698,0.017094017094017096,0.014245014245014245,0.011396011396011397,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091
0.011363636363636364,0.05982905982905983,0.017094017094017096,0.019943019943019943,0.014245014245014245,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091
0.036931818181818184,0.05982905982905983,0.045584045584045586,0.019943019943019943,0.014245014245014245,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.18181818181818182
0.036931818181818184,0.07977207977207977,0.045584045584045586,0.02564102564102564,0.045584045584045586,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182
0.05397727272727273,0.07977207977207977,0.06552706552706553,0.02564102564102564,0.045584045584045586,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.2727272727272727
0.05397727272727273,0.09686609686609686,0.06552706552706553,0.039886039886039885,0.04843304843304843,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.2727272727272727
0.0625,0.10256410256410256,0.07122507122507123,0.039886039886039885,0.05128205128205128,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.36363636363636365
0.06818181818181818,0.10541310541310542,0.07122507122507123,0.042735042735042736,0.07122507122507123,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.36363636363636365
0.10795454545454546,0.10541310541310542,0.10541310541310542,0.045584045584045586,0.07122507122507123,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.45454545454545453
0.10795454545454546,0.1111111111111111,0.10541310541310542,0.06837606837606838,0.07692307692307693,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.45454545454545453
0.1278409090909091,0.1111111111111111,0.1339031339031339,0.07407407407407407,0.07692307692307693,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.5454545454545454
0.13352272727272727,0.150997150997151,0.1339031339031339,0.09971509971509972,0.09116809116809117,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.36363636363636365,0.5454545454545454
0.1590909090909091,0.150997150997151,0.23931623931623933,0.09971509971509972,0.09116809116809117,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.6363636363636364
0.16477272727272727,0.15954415954415954,0.245014245014245,0.15669515669515668,0.12535612535612536,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.6363636363636364
0.1846590909090909,0.15954415954415954,0.25925925925925924,0.15669515669515668,0.12535612535612536,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.7272727272727273
0.1846590909090909,0.2792022792022792,0.25925925925925924,0.15954415954415954,0.13105413105413105,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.7272727272727273
0.20170454545454544,0.2792022792022792,0.30484330484330485,0.16524216524216523,0.13675213675213677,0.6363636363636364,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.7272727272727273
0.20738636363636365,0.33048433048433046,0.3076923076923077,0.1737891737891738,0.16809116809116809,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.7272727272727273
0.21875,0.33048433048433046,0.35327635327635326,0.1737891737891738,0.16809116809116809,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.8181818181818182
0.22443181818181818,0.3817663817663818,0.35327635327635326,0.1794871794871795,0.2222222222222222,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.8181818181818182
0.29261363636363635,0.38746438746438744,0.36752136752136755,0.1794871794871795,0.2222222222222222,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091
0.29261363636363635,0.5071225071225072,0.36752136752136755,0.22507122507122507,0.22507122507122507,0.7272727272727273,0.9090909090909091,1.0,0.8181818181818182,0.9090909090909091
0.38920454545454547,0.50997150997151,0.5413105413105413,0.23076923076923078,0.23076923076923078,0.7272727272727273,1.0,1.0,0.8181818181818182,0.9090909090909091
0.39488636363636365,0.5726495726495726,0.5470085470085471,0.245014245014245,0.32193732193732194,0.7272727272727273,1.0,1.0,0.8181818181818182,0.9090909090909091
