fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002840909090909091,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.008522727272727272,0.005698005698005698,0.008547008547008548,0.03418803418803419,0.002849002849002849,0.0,0.0,0.0,0.0,0.09090909090909091
0.014204545454545454,0.011396011396011397,0.008547008547008548,0.03418803418803419,0.019943019943019943,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.02556818181818182,0.011396011396011397,0.014245014245014245,0.05413105413105413,0.019943019943019943,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182
0.02556818181818182,0.022792022792022793,0.019943019943019943,0.05413105413105413,0.07407407407407407,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182
0.03977272727272727,0.022792022792022793,0.03133903133903134,0.05982905982905983,0.07977207977207977,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182
0.03977272727272727,0.02564102564102564,0.03133903133903134,0.05982905982905983,0.08831908831908832,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182
0.05113636363636364,0.02564102564102564,0.037037037037037035,0.08547008547008547,0.08831908831908832,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.2727272727272727
0.05113636363636364,0.045584045584045586,0.037037037037037035,0.08547008547008547,0.13675213675213677,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727
0.09659090909090909,0.045584045584045586,0.04843304843304843,0.09401709401709402,0.14245014245014245,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.2727272727272727
0.09659090909090909,0.05413105413105413,0.04843304843304843,0.09971509971509972,0.1452991452991453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.2727272727272727
0.10511363636363637,0.05413105413105413,0.05128205128205128,0.11396011396011396,0.150997150997151,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.45454545454545453,0.2727272727272727
0.11079545454545454,0.05698005698005698,0.05128205128205128,0.11396011396011396,0.16524216524216523,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.2727272727272727
0.11647727272727272,0.05698005698005698,0.05698005698005698,0.1168091168091168,0.16524216524216523,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.36363636363636365
0.11647727272727272,0.06267806267806268,0.05698005698005698,0.1168091168091168,0.17094017094017094,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.36363636363636365
0.11931818181818182,0.06267806267806268,0.1282051282051282,0.13675213675213677,0.1737891737891738,0.5454545454545454,0.7272727272727273,0.5454545454545454,0.6363636363636364,0.45454545454545453
0.11931818181818182,0.09401709401709402,0.1282051282051282,0.13675213675213677,0.21082621082621084,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.45454545454545453
0.1278409090909091,0.09401709401709402,0.1623931623931624,0.150997150997151,0.21082621082621084,0.6363636363636364,0.8181818181818182,0.6363636363636364,0.8181818181818182,0.5454545454545454
0.1278409090909091,0.13105413105413105,0.1623931623931624,0.15669515669515668,0.3162393162393162,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.5454545454545454
0.23579545454545456,0.13675213675213677,0.19658119658119658,0.24786324786324787,0.32763532763532766,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.5454545454545454
0.24147727272727273,0.15669515669515668,0.2022792022792023,0.2535612535612536,0.35327635327635326,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.5454545454545454
0.2471590909090909,0.1623931623931624,0.3475783475783476,0.2962962962962963,0.35327635327635326,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.6363636363636364
0.2471590909090909,0.1794871794871795,0.3475783475783476,0.2962962962962963,0.452991452991453,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.6363636363636364
0.2727272727272727,0.18518518518518517,0.38746438746438744,0.3475783475783476,0.46438746438746437,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.6363636363636364
0.2784090909090909,0.2022792022792023,0.39316239316239315,0.35327635327635326,0.5042735042735043,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.6363636363636364
0.375,0.2022792022792023,0.45014245014245013,0.35327635327635326,0.5042735042735043,0.8181818181818182,0.9090909090909091,0.8181818181818182,1.0,0.7272727272727273
