fpr_0,fpr_1,fpr_2,fpr_3,fpr_4,tpr_0,tpr_1,tpr_2,tpr_3,tpr_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002840909090909091,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.002849002849002849,0.0,0.0,0.0,0.0,0.0
0.02556818181818182,0.011396011396011397,0.017094017094017096,0.042735042735042736,0.005698005698005698,0.0,0.0,0.0,0.0,0.0
0.02556818181818182,0.017094017094017096,0.017094017094017096,0.042735042735042736,0.011396011396011397,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
0.06818181818181818,0.019943019943019943,0.03133903133903134,0.05128205128205128,0.03133903133903134,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
0.06818181818181818,0.019943019943019943,0.03133903133903134,0.05128205128205128,0.03133903133903134,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091
0.07670454545454546,0.022792022792022793,0.06267806267806268,0.05982905982905983,0.045584045584045586,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091
0.07670454545454546,0.022792022792022793,0.06552706552706553,0.05982905982905983,0.045584045584045586,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182
0.09659090909090909,0.07692307692307693,0.09686609686609686,0.07407407407407407,0.09686609686609686,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182
0.09659090909090909,0.08547008547008547,0.09686609686609686,0.07407407407407407,0.09686609686609686,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727
0.11363636363636363,0.09401709401709402,0.10541310541310542,0.11396011396011396,0.1111111111111111,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727
0.11363636363636363,0.09401709401709402,0.10541310541310542,0.11396011396011396,0.1111111111111111,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.36363636363636365
0.13920454545454544,0.09971509971509972,0.10826210826210826,0.1396011396011396,0.15954415954415954,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.36363636363636365
0.14488636363636365,0.09971509971509972,0.10826210826210826,0.1452991452991453,0.15954415954415954,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.14772727272727273,0.13105413105413105,0.1168091168091168,0.18518518518518517,0.1794871794871795,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.5454545454545454
0.14772727272727273,0.13675213675213677,0.1168091168091168,0.18518518518518517,0.18233618233618235,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6363636363636364
0.1846590909090909,0.14814814814814814,0.19943019943019943,0.19943019943019943,0.21082621082621084,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6363636363636364
0.1846590909090909,0.15384615384615385,0.19943019943019943,0.19943019943019943,0.21082621082621084,0.6363636363636364,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.7272727272727273
0.1875,0.15384615384615385,0.22792022792022792,0.21367521367521367,0.23931623931623933,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.7272727272727273,0.7272727272727273
0.19318181818181818,0.15669515669515668,0.22792022792022792,0.21937321937321938,0.25071225071225073,0.6363636363636364,0.45454545454545453,0.8181818181818182,0.7272727272727273,0.7272727272727273
0.2215909090909091,0.1623931623931624,0.245014245014245,0.22792022792022792,0.27350427350427353,0.6363636363636364,0.45454545454545453,0.8181818181818182,0.7272727272727273,0.7272727272727273
0.2215909090909091,0.1794871794871795,0.245014245014245,0.2336182336182336,0.27350427350427353,0.7272727272727273,0.45454545454545453,0.9090909090909091,0.7272727272727273,0.8181818181818182
0.29545454545454547,0.1794871794871795,0.2962962962962963,0.2336182336182336,0.2962962962962963,0.7272727272727273,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.8181818181818182
0.29545454545454547,0.18518518518518517,0.301994301994302,0.24216524216524216,0.301994301994302,0.8181818181818182,0.5454545454545454,0.9090909090909091,0.8181818181818182,0.8181818181818182
0.29829545454545453,0.18803418803418803,0.36752136752136755,0.24216524216524216,0.3903133903133903,0.8181818181818182,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.8181818181818182
0.29829545454545453,0.2022792022792023,0.3732193732193732,0.2678062678062678,0.3903133903133903,0.9090909090909091,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.3778409090909091,0.20797720797720798,0.3789173789173789,0.27350427350427353,0.41595441595441596,0.9090909090909091,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091
